implementation_id,project_id,engine_id,instrument_id,instrument_name,operation_type,operation_description,falsifier,implementation_sha256
mb-ci-career-conversation-handoff-done-instrument-02-implementation,mb-ci-career-conversation-handoff-done,mb-ci-career-conversation-handoff-done-room-engine,mb-ci-career-conversation-handoff-done-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",bc814c47acb671b2606ab4c3a67a6589818f74971a09fec337ce4e5a8383d7b3
mb-ci-career-conversation-handoff-done-instrument-03-implementation,mb-ci-career-conversation-handoff-done,mb-ci-career-conversation-handoff-done-room-engine,mb-ci-career-conversation-handoff-done-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f3b9957a93389b9607cbb0cad09043a3386c51159f29f0756e82ffa729ace9d9
mb-ci-career-conversation-handoff-done-instrument-04-implementation,mb-ci-career-conversation-handoff-done,mb-ci-career-conversation-handoff-done-room-engine,mb-ci-career-conversation-handoff-done-instrument-04,promotion decision,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",707bb9f73d277b38ecd5c1db3b3dc4d823aac352469e4d04cc9ef67a4a4f9088
mb-cia-russian-ci-handoff-packet-instrument-01-implementation,mb-cia-russian-ci-handoff-packet,mb-cia-russian-ci-handoff-packet-room-engine,mb-cia-russian-ci-handoff-packet-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",80105de40cb0442306658507bd936029284524e45cd5a213130de21aac884e28
mb-cia-russian-ci-handoff-packet-instrument-02-implementation,mb-cia-russian-ci-handoff-packet,mb-cia-russian-ci-handoff-packet-room-engine,mb-cia-russian-ci-handoff-packet-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",64f5dbaa1dd755a27ebc442473b0dbf8d701ce71d810c16e7b311e1d55668672
mb-cia-russian-ci-handoff-packet-instrument-03-implementation,mb-cia-russian-ci-handoff-packet,mb-cia-russian-ci-handoff-packet-room-engine,mb-cia-russian-ci-handoff-packet-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",3d6a54c1c8b00278bad1de3be9f0e8362a1bc42f7a4bfefc1719f6df8e6e93e2
mb-cia-russian-ci-handoff-packet-instrument-04-implementation,mb-cia-russian-ci-handoff-packet,mb-cia-russian-ci-handoff-packet-room-engine,mb-cia-russian-ci-handoff-packet-instrument-04,promotion decision,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",a8cc0d55bf9c47e05ac5f5fd2264ae7e7dfa5cd4241fb7beed2cead095e2ca41
mb-nik-handoff-v1-instrument-01-implementation,mb-nik-handoff-v1,mb-nik-handoff-v1-room-engine,mb-nik-handoff-v1-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",7cadf26622126083b4a672c93c31ed349855952917ff67858dfe7cf06c050f1f
mb-nik-handoff-v1-instrument-02-implementation,mb-nik-handoff-v1,mb-nik-handoff-v1-room-engine,mb-nik-handoff-v1-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",d82997620a4e29444653c04aad689169aab476ae49da566844570bf3eca7edea
mb-nik-handoff-v1-instrument-03-implementation,mb-nik-handoff-v1,mb-nik-handoff-v1-room-engine,mb-nik-handoff-v1-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",83e3991f5678023e9637632281de6d68d3a635feadabe38d4d6831b5729b7b75
mb-nik-handoff-v1-instrument-04-implementation,mb-nik-handoff-v1,mb-nik-handoff-v1-room-engine,mb-nik-handoff-v1-instrument-04,promotion decision,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",0eb7b385442d276d6918714884cb06dbd0aceff600a55be8e6ed31889798560e
mb-russia-intelligence-analysis-final-handoff-instrument-01-implementation,mb-russia-intelligence-analysis-final-handoff,mb-russia-intelligence-analysis-final-handoff-room-engine,mb-russia-intelligence-analysis-final-handoff-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",1b406258be031c8099e37f0cf19becc6f42c5fe857376a52098ed873b7c67616
mb-russia-intelligence-analysis-final-handoff-instrument-02-implementation,mb-russia-intelligence-analysis-final-handoff,mb-russia-intelligence-analysis-final-handoff-room-engine,mb-russia-intelligence-analysis-final-handoff-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",8d99b316d9d6c72478ec51f5de793409d47918330e80d3744cbea74bfb03886a
mb-russia-intelligence-analysis-final-handoff-instrument-03-implementation,mb-russia-intelligence-analysis-final-handoff,mb-russia-intelligence-analysis-final-handoff-room-engine,mb-russia-intelligence-analysis-final-handoff-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",fa1b554306f500b41bc026dfd7a99a8d327f316ab0e433e54c643241dfc9ff0a
mb-russia-intelligence-analysis-final-handoff-instrument-04-implementation,mb-russia-intelligence-analysis-final-handoff,mb-russia-intelligence-analysis-final-handoff-room-engine,mb-russia-intelligence-analysis-final-handoff-instrument-04,promotion decision,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",641a7acf951865488f4517e1f7f039fe8dab4778b481b2d09a4f0993f814c7a8
mb-russian-reference-handoff-final-instrument-01-implementation,mb-russian-reference-handoff-final,mb-russian-reference-handoff-final-room-engine,mb-russian-reference-handoff-final-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",ae7c0a5deda4dfb91ebb0e2fcdeea10e1f1ebc15ea49c1e3f4356eec9daaa829
mb-russian-reference-handoff-final-instrument-02-implementation,mb-russian-reference-handoff-final,mb-russian-reference-handoff-final-room-engine,mb-russian-reference-handoff-final-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",210e20f407cf4857ddaa44163c4dd19b361d8c8cff65ebbd76fc49b445ab6185
mb-russian-reference-handoff-final-instrument-03-implementation,mb-russian-reference-handoff-final,mb-russian-reference-handoff-final-room-engine,mb-russian-reference-handoff-final-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f15abf617347017b2f3b8b6bf5ec6b977be6359ae10a897bddb25d7ec6338a34
