capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,fixture_hash,operation_hash,expected_output_hash,acceptance_hash,falsifier_hash,acceptance_result,simulated_observation,source_gate,claim_after_capture,next_live_capture_step
PCS-B6C80319885E,PER-C950C5322BD0,PC-488F6BD39795,analytical-methods,Structured Analytic Technique Studio,human-AI delta comparison record,package-verification receipt,fd9b9859a3ad582b,a87678ebe412ea72,37be219bc65f6f83,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 6 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-994832DD17E6,PER-D8672FA08525,PC-B7A0E2BD1BBF,analytical-methods,Structured Analytic Technique Studio,human-AI delta comparison record,package-verification receipt,3a66c14f7895fcc2,07bfab8c1e77281d,4d3eeb7b2e21b3d1,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 6 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-D42264034D51,PER-664BD0DB367A,PC-C29B5C12E499,analytical-methods,Structured Analytic Technique Studio,human-AI delta comparison record,package-verification receipt,d1dd9786a5701e9f,6f8758c5e5214b86,cb1633ea58cae238,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 6 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-E58A72EA73DB,PER-E4661E4C105E,PC-1D71CCC6607E,analytical-methods,Structured Analytic Technique Studio,human-AI delta comparison record,package-verification receipt,3d873a2e3d71c6fa,3b6a469c4c29dc42,3b0f7ee4163f9098,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 6 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-47CAC29C217D,PER-6F05AD77E3E1,PC-8B9ED714010F,applied-history,Applied History - lab for using historical case study to inform contemporary policy,state transition proof record,package-verification receipt,20b99f0f0c527d55,b63f2367fa290ebc,ed4dbc5fceb13a51,827a5da2cf53f8bf,696597cd620b4f99,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms state transition proof record, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-D080EB566AE7,PER-42B2B6C352D3,PC-C8B1F0F9BADA,applied-history,Applied History - lab for using historical case study to inform contemporary policy,state transition proof record,source-update capture required,5444ec6f944175bc,246e3643e1294a5c,c8ef45c48f5b17b6,827a5da2cf53f8bf,696597cd620b4f99,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for state transition proof record, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-44AA48A2B399,PER-DE99BF404CEA,PC-0F6D244A26A4,applied-history,Applied History - lab for using historical case study to inform contemporary policy,state transition proof record,package-verification receipt,70a6f597a85ef4d9,23802c9c4eb153d9,4ad63ac87f527e4a,827a5da2cf53f8bf,696597cd620b4f99,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms state transition proof record, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-BB263B222275,PER-7545B573D009,PC-86812EF0B63C,applied-history,Applied History - lab for using historical case study to inform contemporary policy,state transition proof record,package-verification receipt,88db7c37bf473373,f2ee967dcf87899a,237569d9b7cfc75a,827a5da2cf53f8bf,696597cd620b4f99,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms state transition proof record, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-A26580092C4D,PER-DF4CF28A3009,PC-4E50833EFF41,applied-history,Applied History - lab for using historical case study to inform contemporary policy,state transition proof record,package-verification receipt,65705c05263ced47,4500cf36d90de9ae,958c0e7c71871a59,827a5da2cf53f8bf,696597cd620b4f99,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms state transition proof record, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-E18BF729018A,PER-4650A6A31A57,PC-A74DAF82C12C,applied-history,Applied History - lab for using historical case study to inform contemporary policy,state transition proof record,package-verification receipt,886a02776b8d6ba9,5f8a30a91992541a,1aa134d6822a596e,827a5da2cf53f8bf,696597cd620b4f99,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms state transition proof record, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-9E5AB6D58CB7,PER-06CA2A121B75,PC-8732CBE99466,applied-history,Applied History - lab for using historical case study to inform contemporary policy,state transition proof record,package-verification receipt,60041b941675bab8,655b001daf00ab55,4060d8a5b93ea2aa,827a5da2cf53f8bf,696597cd620b4f99,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms state transition proof record, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-235E031E3A33,PER-7F3FF632C931,PC-EC03DD98A773,applied-history,Applied History - lab for using historical case study to inform contemporary policy,state transition proof record,source-update capture required,dac46d53e46ef80a,c63be0b8840b0f76,6abcfa921bc96be9,827a5da2cf53f8bf,696597cd620b4f99,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for state transition proof record, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
