project_id,project_title,title,extension,route_score,routing_basis
row8,Counter-Terror Analysis — 13-page counter-terror analytical narrative arc,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
row8,Counter-Terror Analysis — 13-page counter-terror analytical narrative arc,US Intelligence and Al Qaeda Analysis by Contrasting Narratives Peter de Werd,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cianalysis,Counterintelligence Analysis,Pherso Counterintelligence Structured Analytic Techniques,.pdf,16,metadata/title keyword routing; close reading required before citation or quotation
native-cianalysis,Counterintelligence Analysis,A Tradecraft Primer Structured Analytic Techniques,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cianalysis,Counterintelligence Analysis,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cianalysis,Counterintelligence Analysis,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cianalysis,Counterintelligence Analysis,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cianalysis,Counterintelligence Analysis,Counterintelligence Officer ( PDFDrive ) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-coanalysis,Counterintelligence Operations Analysis,Pherso Counterintelligence Structured Analytic Techniques,.pdf,16,metadata/title keyword routing; close reading required before citation or quotation
native-coanalysis,Counterintelligence Operations Analysis,Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods Practices Tactics and Techniques ( PDFDrive ) PDOC,.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
native-coanalysis,Counterintelligence Operations Analysis,Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods Practices Tactics and Techniques ( PDFDrive ) PDOC,.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
native-coanalysis,Counterintelligence Operations Analysis,"Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods, Practices, Tactics, and Techniques Robert J. Girod Sr.",.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
native-coanalysis,Counterintelligence Operations Analysis,"Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods, Practices, Tactics, and Techniques Robert J. Girod Sr. (2)",.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
native-coanalysis,Counterintelligence Operations Analysis,A Tradecraft Primer Structured Analytic Techniques,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cyanalysis,Cyber Analysis,Pherso Counterintelligence Structured Analytic Techniques,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
native-cyanalysis,Cyber Analysis,A Tradecraft Primer Structured Analytic Techniques,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cyanalysis,Cyber Analysis,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cyanalysis,Cyber Analysis,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cyanalysis,Cyber Analysis,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-cyanalysis,Cyber Analysis,Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods Practices Tactics and Techniques ( PDFDrive ) PDOC,.pdf,6,metadata/title keyword routing; close reading required before citation or quotation
native-ddianalysis,Directorate Analysis Method,Pherso Counterintelligence Structured Analytic Techniques,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
native-ddianalysis,Directorate Analysis Method,A Tradecraft Primer Structured Analytic Techniques,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-ddianalysis,Directorate Analysis Method,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-ddianalysis,Directorate Analysis Method,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-ddianalysis,Directorate Analysis Method,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-ddianalysis,Directorate Analysis Method,Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods Practices Tactics and Techniques ( PDFDrive ) PDOC,.pdf,6,metadata/title keyword routing; close reading required before citation or quotation
native-etanalysis,Emerging Technology Analysis,Pherso Counterintelligence Structured Analytic Techniques,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
native-etanalysis,Emerging Technology Analysis,A Tradecraft Primer Structured Analytic Techniques,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-etanalysis,Emerging Technology Analysis,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-etanalysis,Emerging Technology Analysis,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-etanalysis,Emerging Technology Analysis,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-etanalysis,Emerging Technology Analysis,Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods Practices Tactics and Techniques ( PDFDrive ) PDOC,.pdf,6,metadata/title keyword routing; close reading required before citation or quotation
native-fwanalysis,Foreign Warning Analysis,Pherso Counterintelligence Structured Analytic Techniques,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
native-fwanalysis,Foreign Warning Analysis,A Tradecraft Primer Structured Analytic Techniques,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-fwanalysis,Foreign Warning Analysis,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-fwanalysis,Foreign Warning Analysis,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-fwanalysis,Foreign Warning Analysis,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
native-fwanalysis,Foreign Warning Analysis,Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods Practices Tactics and Techniques ( PDFDrive ) PDOC,.pdf,6,metadata/title keyword routing; close reading required before citation or quotation
native-hsanalysis,Homeland Security Analysis,Pherso Counterintelligence Structured Analytic Techniques,.pdf,16,metadata/title keyword routing; close reading required before citation or quotation
native-hsanalysis,Homeland Security Analysis,Deception Counterdeception and Counterintelligence Robert M. Clark et al,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
